38849e119f,InLastRelease,[pytorch] Add error when PyTorch used with Python 2 (#36151)
e99c53dc86,bug_fixes_frontend,Fix broadcast_coalesce for empty tensors (#35965)
ae71c5c7e6,performance_frontend,Optimized bincount for the CPU by removing extra size() calls (#35822)
93256617c8,InLastRelease,C++ Adam optimizer - corrected messages for check of default options (#36161)
a91535930f,rpc,[future] Undo some recent torch::utils::Future api changes (#36220)
195362d74c,jit,[TensorExpr] scalar factorization of Div (#36154)
9a2b505563,jit,[JIT] Shape inference improvement (#35051)
246416ac3b,skip,`clang-tidy` workflow only needs `cuda-toolkit` (#36241)
645d57ea01,jit,"Expose JIT Module's ""register_attribute"" to Python (#35630)"
fab06bfb75,jit,Add utility for bundling sample inputs with models (#35631)
5910c51545,InLastRelease,Exclude `torch/csrc/cuda/*nccl*` from `clang-tidy` (#36249)
82dd01150c,rpc,Fix race during RPC shutdown. (#36113)
3be6a4db4d,quantization,improve the quantized batch_norm performance (#35639)
7c76c71616,caffe2,[caffe2] remove quant options of SparseAdagrad from OSS (#35608)
83907ded1d,skip,Revert D20895316: [pytorch][PR] [JIT] List reland
6016f694c0,skip,Revert D20901746: [pytorch][PR] Update docs for master to remove Python 2 references
4db87f4f97,jit,[JIT] Allow mutated values as functional graph inputs (#33297)
4f3af09162,jit,[JIT] Incremental updates to Alias Db in Mutation Remover pass (#35421)
76c7652cc5,distributed,Add distributed data parallel benchmark tool (#35198)
caa45c8e33,jit,[TensorExpr] fix warnings (#36167)
6972c27d94,quantization,[quant] Enable fusion for conv modules with bias (#36173)
16980e455f,skip,"Fix naming of ""strides"" method in TensorType (#35170)"
0f34d648c8,skip,Fix signed-unsigned warnings (RELAND) (#36224)
0bc17ddaa9,performance_frontend,Use templates instead of macro when defining Vec256<BFloat16> bin operators (#35844)
3a8838840b,performance_frontend,Add comparison operators to Vec256<BFloat16> (#36106)
34a10238d5,InLastRelease,fix is_float_scale_factor warning (c++) (#35601)
2458f6c63e,InLastRelease,Move all nccl from torch_python to torch_cuda (#36193)
291c910e85,rpc,[future] Re-land some safe portions of the future change. (#36254)
dd36f8c21b,skip,[FBGEMM] Open sourcing fbgemm_fp16 ops (#36212)
3d199aab08,skip,Updating submodules
f59e646faa,rpc,[rpc] Allow profiling in RPC to work with torchscript function invocations (#36275)
5f25e98fc7,improvements_frontend,Use _sparse_coo_tensor_unsafe to shallow copy sparse tensors in accumulate_grad (#36292)
7487b2a184,caffe2,[caffe2][debuggability] add length checks to MergeMultiScalarFeatureTensors (#36248)
62f9312abd,skip,"Revert D20783298: Fix naming of ""strides"" method in TensorType"
ea8e347135,misc,Replace std::shared_ptr with c10::intrusive_ptr in at::Generator (#36230)
5bbcddae3b,misc,Add at::Generator to IValue (#36231)
075b732f26,docs_frontend,doc fix for KLDivLoss (#36137)
7403545518,bug_fixes_frontend,Fix exception message of `torch.optim.AdamW`. (#36088)
ddf5755ff8,distributed,Fix DDP error checking for unused parameters (#36054)
2b30e7fe11,skip,Move inplace view tests to generic testing framework (#36281)
fdf7a833e7,complex_frontend,Address printing inconsistency between float and complex tensors (#35841)
126d00c8dd,dispatcher,[pytorch] move force schema registration output into a separate file (#36284)
23e5f6a7be,quantization,Add avx2 integer horizontal sum and sum of squares to vec256 qint types (#35693)
f813e7184e,quantization,add quantized layer norm implementation (#35329)
423b01431b,caffe2,make vendor match with this implementation (#36302)
5061ef63f4,skip,"Revert ""Revert D20885968: [pytorch][PR] Enable backtrace with MSVC"" (#36205)"
1443db8dc3,jit,[TensorExpr] fix bug in IRSimplifier when multiplying by 0 (#36287)
866227cfb3,quantization,[pt][quant] Add vector path to copy kernel for quantized data types (#36189)
e311e53abe,dispatcher,Revert D18672405: Revert D18672405: Use codegen'ed unboxing wrappers (#36010)
9497b21e63,bug_fixes_frontend,Grad input padding support for dilation argument (#33872)
264da24c9e,rpc,Fixing RPC Shutdown and Thread Joining (#36239)
8493383e94,skip,remove some code part never been called (#35033)
376542c83d,caffe2,caffe2: preserve python exception type from PythonOp (#36267)
f0ea6862ba,caffe2,Support for pruning delays in Adagrad Optimizer (#34527)
e551bfc8de,jit,New CUDA Fuser code lowering refactor (#36199)
d51ad40fe1,quantization,"[quant][onnx] Mark upsample_nearest2d, sigmoid and reshape as no scale (#36325)"
88c22070fe,quantization,Revert D20768930: add quantized layer norm implementation
90c7db8ae3,caffe2,caffe2/core/plan_executor: add cancellation of async nets on error + propagate exceptions via std::exception_ptr for stack traces (#31966)
477f1c047c,jit,[TensorExpr] add simplication of constant branches to IR Simplifier (#36257)
ef07bb65e9,dispatcher,[RELAND] Add DispatchKey impl overload; remove use of torch::dispatch (#36222)
2de3e491a8,dispatcher,[RELAND] Add temporary impl_UNBOXED syntax sugar for unboxed-only defs. (#36223)
1ffc2d9ace,skip,Updating submodules
9662ef66b7,InLastRelease,Fix `torch.min` docs (#36319)
14ce500a9b,rpc,Appropriately handle exceptions in autograd engine. (#36019)
358466f1da,quantization,[quant] Move graph mode quantization tests to test_quantize_script.py (#36324)
51456dc808,skip,Updating submodules
f2bae8e869,quantization,[quant][fix] at::print for per channel affine quantized tensors (#36280)
7374a00bef,skip,[pt]Supported benchmarking pytorch jit self-contained models. (#35279)
c5662dd5dc,quantization,Base class for the quantized ConvTranspose (#35370)
48bf3eef1a,onnx,[ONNX] disable size optimizations for onnx (#36243)
8cb1950805,jit,[JIT] fix alias assertion (#36178)
d916cf05d4,quantization,[quant][test] Split TestQuantizeScript to two TestCase (#36354)
2f5b523cd0,complex_frontend,Remove unnecessary whitespace in complex tensors (#36331)
d9227bb311,performance_frontend,Target 4096 blocks instead of split to large grid for large reduction (#35997)
3d7c9abbf7,performance_frontend,Refactor thread_reduce for better unrolling and vectorization in the future (#36014)
891a533b24,quantization,Adding Conv1d to quantization default_mappings (#36352)
391a36a59c,skip,Updating submodules
aac36a89ff,jit,[model transform] tuple to arglist jit pass (#36093)
2ec6a30722,caffe2,Bump produced file format version (#36085)
37c1bd2946,caffe2,Move FakeFP16 back to internal to remove dependency on MKL (#36297)
31dca07fa5,skip,Updating submodules
9a4bc67f66,caffe2,[caffe2/detectron2] fix Mask R-CNN caffe2 conversion on GPU (#36366)
7fcf8b0a3b,mobile,[Lite Interpreter] Operator registration migrate from manual to selective build (#35426)
ee4cc96eee,performance_frontend,Vectorize in-place comparison operators (#35117)
586481a6e2,mobile,Revert D20408831: [Lite Interpreter] Operator registration migrate from manual to selective build
a91097bdfb,mobile,Revert D20964368: Revert D20408831: [Lite Interpreter] Operator registration migrate from manual to selective build
817e4f9ef1,bug_fixes_frontend,Correct a ValueError in dataloader to TypeError (#36244)
3aeb2b1562,complex_frontend,Returns float tensors for complex inputs to abs (#35871)
7c825bad10,opbench,[RELAND] Add __torch_function__ benchmarks (#36138)
1875c2e4bd,improvements_frontend,Add torch.Tensor.as_subclass method. (#34369)
b0c90fad93,quantization,Re-enable test_avg_pool3d_nhwc (#36259)
79973a16ce,skip,Add missing TORCH_API annotation (#36391)
247f2df840,caffe2,Fixed include file header guard. (#36329)
d73ee763fc,skip,Fix the clang-format error caused in register prim ops change. (#36393)
e574ff3511,skip,Updating submodules
4a98ba811c,skip,Enable c10 unboxing for ops with TensorList (#36330)
5177906d67,caffe2,[Shape Inference] Infer shape info for second input of elementwise ops (#36365)
42457e634d,skip,[TensorExpr] add support for Reduction Ops (#35866)
15c7486416,skip,"Canonicalize includes in c10, and add tests for it (#36299)"
82be7c755a,skip,[pytorch] reduce memory footprint in fused conv QAT ops (#35002)
f999d600d0,jit,Fix the typo in operator name string (#36296)
c029aaa25c,skip,Updating submodules
d27dccfdaf,caffe2,Open source the missing part of FakeFp16 ops (#36353)
343f2c0925,skip,Port masked_select cuda from TH to ATen (#35429)
7576cf8d00,caffe2,[caffe2] Use cpuinfo in perfkernels to simplify build dependency (#36371)
eddbee19a7,quantization,hardswish: add cuda kernels (#36350)
86e8c49fae,skip,Revert D20523080: [pytorch] reduce memory footprint in fused conv QAT ops
bd4761123d,skip,Revert D20958928: [pytorch][PR] Port masked_select cuda from TH to ATen
6920b13500,caffe2,Move fakelowp tests from glow to caffe2 (#36409)
4305c7f97e,misc,Remove experimental c10 ops (#36394)
e892398922,improvements_frontend,Upstream generic device test patch. (#36321)
d71aeeceef,skip,Updating submodules
5b331e8611,rpc,Catch exception in distributed engine callbacks. (#36118)
409346eee3,skip,Updating submodules
0dbb21f89e,skip,Revert D20931186: Enable c10 unboxing for ops with TensorList
ae452a81a9,rpc,"[DistAutograd x JIT] Capture global state, dist autograd current context id, before thread switching triggered by JIT future.wait() (#36395)"
742c77971a,complex_frontend,Revert D20961711: [pytorch][PR] Returns float tensors for complex inputs to abs
7e8c27ed25,complex_frontend,Fix view_complex_as_float for empty tensors (#36415)
c856a2cb0d,dispatcher,Move unboxing to after dispatch for ops with manual kernel registrations (#36398)
397aa46a3e,jit,[TensorExpr] Bounds inference (#35120)
df5f0a04ff,jit,[TensorExpr] Implement LoopNest::computeAt (#36112)
91441ae87f,mobile,[Lite Interpreter] Move Implicic ops to register_prim_ops.cpp (#36406)
22212a82b4,dispatcher,Remove functor factories in KernelFunction (#35488)
7b9ab91614,dispatcher,Improve boxed dispatch performance (#33313)
7aa6a8fd7a,complex_frontend,Disables complex min and max (#36377)
c1efe1ddb5,caffe2,Enable building of FakeLowP ops (#36170)
e3af0c9f9b,jit,[TensorExpr] Add new file bounds_inference.cpp to BUILD.bazel. (#36440)
4f728c9d81,onnx,[ONNX] Enable constant folding for Shape (#35386)
254be6a201,misc,Adds NumPy array x Torch tensor binary ufunc interaction test (#35945)
0c9bf64989,complex_frontend,Disables complex clamp (#36373)
d83509e603,quantization,[quant] Fix for the conv1d kernel shape (#36397)
4bcd8ab6f7,complex_frontend,Added complex types to get_all_dtypes and turned on masked_fill for complex (#36335)
6be8560375,build_frontend,Do not double compile generated files (#36417)
b92f8d9b7e,complex_frontend,Revert D20950587: [pytorch][PR] Added complex types to get_all_dtypes and turned on masked_fill for complex
d2e0c628e9,skip,Updating submodules
379e4d9cad,bc_breaking_frontend,[pytorch] Make behavior of SobolEngine consistent w/ other RNG functions (#36427)
a2e059cfa6,quantization,add missing 'import warnings' (#35313)
1e15063761,profiler,ThroughputBenchmark: integration with Autograd Profiler (#36282)
35cc2bbca3,cpp,Removed unnecessary call to '_strong_wolfe' in LBFGS. (#36453)
2bc49a4b85,new_features_frontend,block_diag dense (#33449)
e3b6dd1708,rpc,[rref] Minor tweaks in rref_context (#36419)
4f956fcf88,jit,_requires_grad -> requires_grad (#36168)
967cdc2baf,jit,Simplify replicate logic (#36174)
d591a7bb82,jit,Use Function to implement fork. (#36179)
ce54f0d411,skip,"Back out ""Revert D20449887: [dt][caffe2] enable using smart exceptions in async nets"" (#36172)"
d070c0bcf0,cpp,ROCm: enable cpp_extensions.load/load_inline (#35897)
ced9edbaa4,improvements_frontend,[Torch Device][c10] Fix the expected torch device error message (#36446)
765bf8f03d,jit,Remove duplicate bindings from torch/csrc/jit/python/init.cpp. (#36492)
0035aeef40,rpc,[autograd] Avoid holding lock when completing GraphTask futureResult (#35101)
d7b7998370,skip,Enable more tests in fbcode (#36418)
3526627f46,skip,Use unittest assertWarns instead (#36411)
5a7f889a11,build_frontend,Use bazel build rules from fbgemm (#36339)
c9a1fc2b31,misc,replace Generator arguments with c10::optional<Generator> (#36232)
110893abf0,caffe2,[Shape Inference] Infer input(1) from input(0) in elementwise ops (#36498)
b38d505e42,caffe2,[shape inference] use max_seq_size as max_feature_len in SLS and LengthsRangeFill inference (#36346)
0912284830,docs_frontend,CI failure tips (#36507)
c49de6ce0d,visualization,[TensorBoard] fix #33140 (#36497)
1f40bddf57,visualization,[TensorBoard] fix #36471 (#36495)
fd008bd170,jit,Make patterns in test_unmatched_annotations more flexible (#36422)
0b7e832325,misc,Fix signed integer overflow in rng_test.h (#36421)
501d9f33ab,skip,Fix clang format (#36544)
739351fac4,skip,Fix linter warning: replace f-strings with str.format for Py2 compat (#35492)
455d4aab64,quantization,[PyTorch Numeric Suite] Add weight compare API (#36186)
0964b662c3,quantization,qnnpack hardswish - LUTs (#36252)
1e22717118,quantization,qnnpack hardswish - pytorch op integration (#36320)
c7631716da,skip,Output more debugging information for reduce kernel (#35946)
8544591f5a,cpp,Fix a segfault in DeviceThreadHandlePool and PoolWindow (#36416)
eb00bac2b5,caffe2,Make FakeLowP tests work (#36525)
9fcb4ab393,skip,Fix either::map naming (#33904)
36b273abc0,dispatcher,Refactor jit::Operator to more clearly distinguish the two possible states (#33905)
70b826a884,skip,Make DispatchKeyExtractor forget about TensorOptions (#36290)
289d52c120,InLastRelease,Fixing SyncBN dgrad (#36382)
4d1ccafb4b,caffe2,[caffe2] Enable copying for caffe2::Tensor (#36468)
d5ba39c25d,jit,[TensorExpr] Postpone insertion of Alloc/Free statements in computeAt. (#36526)
999d7f6ab2,jit,[jit] tracer flag to guard risky behaivors (#36277)
411ccce279,skip,Revert D20936595: Make DispatchKeyExtractor forget about TensorOptions
6e7eaabf49,rpc,Lock optimizations for DistAutogradContainer. (#36529)
076d46f826,amd,[ROCm] Add debug flag (#36521)
8f501f3083,dispatcher,Update internal invariants in the world of manuallyBoxedKernel (#36388)
dd64e738c5,dispatcher,Expunge TensorId from all DispatchKey names. (#36240)
018c3420b8,jit,"Make dim, numel, element_size into prim ops (#36551)"
fb70b4fb93,caffe2,[caffe2] Add support for std::shared_ptr<std::vector<TensorList>> in PackRecordsOp and UnPackRecordsOp (#36550)
ed2d1cb2c4,dispatcher,Revert D20147487: Refactor jit::Operator to more clearly distinguish the two possible states
69e3ee2d5f,improvements_frontend,DataLoader: properly diagnose exceeding file descriptor limit (#34768)
d3cf9452af,docs_frontend,doc note on deterministic/non-deterministic gradient for min/max/median (#36481)
4b3e3d8227,caffe2,[improve logging] add the param information when logging the optimizer engine (#36558)
f3f640d479,skip,move test_abs to device-generic tests (#36465)
4ebb1278e0,quantization,[quant] Update qbatch_norm name to qbatch_norm2d (#36494)
8a60d8bfe2,build_frontend,Create a new bionic image with clang9 (#36187)
9a680056ad,build_frontend,Remove extern C for TH_API (#36142)
25252816cf,complex_frontend,Add core of c10::complex (#35524)
7390c333d6,InLastRelease,[CI] fix test_distributed for python 3.8+ (#36542)
01b121bd14,skip,Fix bc test (#36588)
6c742af235,jit,Remove attributes and method of submodules in frozen module (#34787)
5150334c1d,dispatcher,Unconditionally register schema even for manual registration. (#36250)
9216c67c9e,complex_frontend,Revert D21021677: [pytorch][PR] Add core of c10::complex
ce3555a635,th_aten_frontend,Relanding masked_select cuda port from TH to ATen (#36539)
67e0bf14b7,jit,Add support of Dict as output when connecting script and tracing (#36265)
73f11a0b23,quantization,Update qbatch_norm2d opbenchmark test (#36630)
1a0b95e7e4,skip,bfloat16: enable basic math function (#35172)
37aab14d14,rpc,[future] Avoid some future callback self-captures. (#36502)
317f598103,jit,[TensorExpr] Clang-format test/cpp/tensorexpr/*. (#36615)
ceecca3324,skip,Clang-format: whitelist test/cpp/tensorexpr/*. (#36616)
80b01ba4f3,visualization,[TensorBoard] fix #34954 (#36496)
91e59f5fe2,build_frontend,[PyTorch] Remove build definitions from `build_variables.bzl` (#36602)
70d3616aa1,build_frontend,[PyTorch] Split `libtorch_sources` into smaller filelists (#36583)
84f4061a67,dispatcher,"Back out ""Revert D20147487: Refactor jit::Operator to more clearly distinguish the two possible states"" (#36634)"
f7c9faab05,caffe2,Implementation and operator test for STORM optimizer (#36225)
cf27d07e04,caffe2,Implementation of STORM optimizer caffe2 python wrapper (#36399)
f99a28f515,onnx,[ONNX] Adding a pass to replace interpolate function with aten::__interpolate (#35744)
9cac2b83d9,skip,[pytorch] improve code analyzer to dump ops called from c++ functions (#35941)
cdfefa77a3,improvements_frontend,PR for double backwards of nn.Fold and nn.Unfold (issue #33452) (#36379)
16e90eba59,quantization,hardsigmoid: add cuda kernels (#36351)
3c8921b747,quantization,hardswish: add backards pass test (#36420)
1e7155caa5,new_features_frontend,Bucketization (#7284) (#34577)
87be115fd0,rpc,Error Handling in RPC Agent (#35263)
4a49ad0da7,distributed,Fixed error Regex Parsing for Node Failure Tests (#36620)
527cf877d6,caffe2,Delete old `mkl_speed_test.py`
f98e0a099a,skip,[pytorch] handle pybind11 style registration API with code analyzer (#36607)
62e884f8d9,build_frontend,Report bazel-test results as CircleCI metadata (#36643)
ba3d4019e9,jit,Remove prim::CudaFusionGroup from register_prim_ops_fulljit.cpp: it is registered in jit/codegen/cuda/interface.cpp. (#36661)
df9a250b8d,quantization,[pt][quant] avgpool3d for graph mode (#36598)
5afd816793,InLastRelease,Add a warning for Single-Process Multi-GPU DDP (#36656)
efab75730f,InLastRelease,Migrate release CI jobs to CircleCI for Windows (#36657)
e80813fae3,jit,Add trivial reduce for Cuda (#36293)
dad25ae47d,jit,Add the one-block multi-thread global reduction support. (#36306)
a3314f1902,jit,[jit] Add return statement back to Future::addCallback() (#36662)
ddd9eb3e12,jit,Make special cases prim ops instead (#36635)
2cf53128a8,build_frontend,Switch xla job to use bionic clang9 image (#36618)
609b6875f9,amd,Enable test_upsamplingNearest2d_launch_fail on ROCm (#36624)
6bd6b70a02,skip,Fix clang-format (#36685)
5927a6731c,rpc,[PyTorch Docs] Updated RRef docs to indicate RPC Retries (#36678)
8d66f88eb1,jit,[jit] Fix bound method copying (#36546)
a99b169828,jit,[TensorExpr] fix a bug in LLVM codegen around empty kernels (#36660)
9cbeb0faed,jit,[JIT] Dont optimize shape peepholes on inline (#36404)
65df8b3886,quantization,hardswish: make it work in static quantization (#36545)
91f1d79d1b,quantization,hardswish: enable for QAT (#36604)
a5d0d762fa,quantization,redo of add quantized layer norm implementation (#36593)
f64fae9193,rpc,Fix race in mark_graph_task_completed. (#36640)
30dd0b74fd,misc,Save view_fn for inplace update on view tensors (#36073)
f548946363,caffe2,Fix out-of-boundary access in `caffe2::StartsWith` (#36672)
e17cf93b9a,skip,Report tesnro_expr test results (#36684)
7539ea0207,jit,[TensorExpr] Add simplification of length 0 and 1 For loops to IR Simplifier (#36348)
f89fc204c6,caffe2,[caffe] fix input order in SLS op documentation (#36708)
0785585db9,dispatcher,Reland Make DispatchKeyExtractor forget about TensorOptions (#36290) (#36562)
30fabd9398,jit,"Creates ""Versioned Symbol"" pattern to preserve serialized Torchscript semantics (#36300)"
049dede3be,InLastRelease,Move rpc.rst back to the source folder to preserve existing doc URLs (#36675)
9e016f77a8,complex_frontend,Added complex types to get_all_dtypes and turned on masked_fill for complex (#36335)
bede7d9995,jit,Fixed check for the buffer overflow in assert (#36476)
d0c925f1c7,complex_frontend,Returns float tensors for complex inputs to abs (#35871)
d7fabfd5df,complex_frontend,Implements complex isfinite and isinf (#36648)
f11c4f90c2,jit,"New CUDA Fuser: Unrolling support, interface refactor (#36435)"
f5c230b892,rpc,Make futures vector a local function var (#36677)
ac950bb9c8,docs_frontend,Update docs for master to remove Python 2 references (#36336)
83de675ebf,build_frontend,Fail CMake setup if trying to build with Python 2 (#35612)
3c85f44ce8,build_frontend,Fail setup.py if trying to set up with Python 2 (#35613)
e29348f828,dispatcher,Switch to pybind11 style registration function API. (#36258)
54a575c9bd,jit,[JIT] fix torch.tensor jit dtype (#36587)
dd4dece68a,quantization,[quant][graph] Add useQuantizable function (#36691)
cb6bebfa9b,quantization,[quant][graph] Add quantized batch_norm2d support to graph mode (#36692)
3567b881a5,dispatcher,make sure dispatch test works on windows (#36729)
487dc0f961,skip,Re-enable a failing test (#35847)
a85c835196,skip,[WIP] Move profiler to a dispatch wrapper (#33057)
ee3d046f87,jit,[TensorExpr] Add support for Axis reordering in LoopNest (#36540)
4894cba572,skip,Revert D19775659: [WIP] Move profiler to a dispatch wrapper
5b515fd034,build_frontend,Delete pytorch_linux_xenial_cuda9_cudnn7_py3_build (#36731)
37479ddf4e,caffe2,[caffe2] create and register child ws in pybind (#36741)
e9b4580411,skip,Revert D20839674: [pytorch][PR] Re-enable a failing test
1fc3556ec9,jit,Teach the tensorexpr vectorizer to handle nested For loops. (#36467)
66158868d5,dispatcher,Update reference to RegisterOperators in error message in Convolution (#36389)
17c268be10,quantization,[quant][graph] Add quantized batch_norm2d_relu to graph mode (#36552)
753157b88e,quantization,[quant][graph] Graph mode quantization support for sigmoid (#36622)
63e5058c88,jit,"Fix naming of ""strides"" method in TensorType (#36727)"
05bbf6afb6,dispatcher,Revert D20964193: Port to new registration API (part 1)
e1cb8577ac,jit,[jit] remove Dict iterationOrder and use insertion order (#36609)
24aac32171,jit,[jit] Add dictionary as output of tracer (#36696)
2c558dba3d,quantization,quantized layer norm: add to static quant (#36690)
484a00b2d3,quantization,[quant] Add backward compatiblity test (#36771)
dcfc121fd7,quantization,Enable jit trace check_trace for quantized inputs (#36740)
d7fc05b0bf,build_frontend,Fetch TORCH_SRCS from `build_variables.bzl` (#36737)
6d4c509168,skip,[autograd] lower MAX_DEPTH limit according to TSAN limit (#36745)
76f9528878,jit,fix an infininte loop in liveness (#36697)
eccb40f505,mobile,Optimize mobile model on cloned module instead of in-place transformation (#36621)
b0227f2965,rpc,Add a test to verify non-contiguous tensors work correctly with RPC. (#36705)
f00014b790,quantization,Revert D21080503: [pytorch][PR] [quant] Add backward compatiblity test
b5483b8286,jit,[pytorch][PR] Re-enable a failing test (#36763)
a89d1ed549,dispatcher,Move unboxing for factory ops to after dispatch (#36564)
b45b9673a1,skip,Fixes clang format (#36787)
31f91d645a,jit,Improve aten::backward handling (#36750)
32bbf12aa7,jit,Make trivial thread-idx for degenerate statements without thread-idx. (#36480)
ebdc4f02ad,InLastRelease,Fix incorrect merge of #34136. (#36760)
46288465fe,InLastRelease,Print keyword-only arg symbol for function signature suggestions. (#36780)
4c666d42ff,InLastRelease,Handle log_sigmoid(out=) properly. (#36736)
9df9aef9b9,amd,[ROCm] Use float datatype for RNN test for MIOpen (#36772)
adca88e821,quantization,Fix hardsigmoid/hardswish for proper device dispatch. (#36704)
e6bc34f549,docs_frontend,Amp gradient accumulation example (#36601)
d92005ff73,skip,Vectorize reduction when reducing on fastest striding dimension (#36709)
3a400b8dc3,visualization,[tensorboard] Fix function input parameter for add_hparams (#31301)
54a1e8509c,build_frontend,Reduce binary size of schema inference (#34735)
cc5befc461,skip,[Format] format a few files (#35187)
d7608c7f56,mobile,Move DICT ops to lite interpreter (#36816)
0a8a012005,dispatcher,[RELAND] Port to quantized and other operators to new registration API (#36799)
fac076a82c,mobile,[pytorch] move prim::TupleIndex from register_prim_ops_fulljit to register_prim_ops (#36808)
86f354c530,mobile,Python binding api to optimize for mobile model on script module. (#36357)
4668d47d1f,build_frontend,Add build_variable.bzl to CMAKE_RERUN target (#36809)
f767de608c,visualization,[tensorboard] Add strings to image boxes (#30941)
681158e211,skip,Print all test output while running unit tests in bazel (#36825)
a64ea8ea04,skip,"Back out ""Vectorize reduction when reducing on fastest striding dimension"" (#36854)"
6963973d5b,amd,Print GPU info for ROCm test runs (#36827)
dc1f9eee53,amd,"Avoid printing erroneous warning about ""MIOpen not found"" for ROCm builds (#33837)"
b08494eb19,caffe2,Use hypothesis to to control the rand seed (#36717)
1b1a6a90c0,caffe2,Open source fakefp16 BatchMatMul op (#36789)
b245b1d23e,caffe2,Open source fbgemm fp16 pack op (#36791)
57c50db441,quantization,[reland][quant] Add backward compatiblity test (#36842)
197c85fcbc,caffe2,Use hypothesis to generate seed (#36860)
2e93808cde,docs_frontend,Update functional.py (#36600)
5d9b4d5720,docs_frontend,Update contribution_guide.rst (#36438)
0e6c66493a,rpc,[engine] Ensure future is complete when exiting Engine::mark_graph_task_completed() (#36856)
d933ec14ce,caffe2,[c10] Fix the hanlding for Caffe2 ops which return tensor list (#36841)
136d84dd38,distributed,Enhance error message for MPI unavailability. (#36781)
6ba734bae9,performance_frontend,Vectorize reduction when reducing on fastest striding dimension [resubmit] (#36873)
8b685a8af0,cpp,"C++ make constructor NamedAnyModule(name,any) public (#36869)"
b0b9e704ed,caffe2,[nnpi glow unit test] SLS tests shape sweep with hypothesis testing (#36833)
3aec9f7924,mobile,[AIDemos] Add missing operators for AIDemos (#36756)
54ed6fd3ee,skip,Use both absolute and relative tolerance in testing (#34258)
f6daa6220e,skip,QuantizedCUDA implementation (#35463)
49b10c58a3,skip,Revert D20896697: [pytorch][PR] QuantizedCUDA implementation
be9748f226,caffe2,Minor tweak of FakeLowp CMakefile (#36861)
1b3741aa7f,improvements_frontend,[WIP] reenable bfloat16 masked_select (#36859)
1341ea4802,bug_fixes_frontend,Fix MaxPool3d CUDA backward incorrect results for non-square output (#36820)
3c55b5a8ef,InLastRelease,Update persons_of_interest.rst
60c3060621,misc,Remove CUDA9Workarounds.cuh (#36840)
246e9abf3f,caffe2,Backward-compatible workaround for ATenOp index with dtype=uint8 (#36667)
49457a7be7,caffe2,Logging for ATen op subtype
9d5dda7c2f,skip,[pytorch] Route default warning sync to LOG(WARNING) (#36768)
0f0d69009e,bug_fixes_frontend,Makes CUDA -float->uint8 cast consistent with CPU (#36832)
30e7055ed7,skip,Revert D21078446: [pytorch] Route default warning sync to LOG(WARNING)
c7cf4c1bd6,new_features_frontend,Bmm sparse dense (#33430)
25649684ed,opbench,ai-pep: align qconv benchmark to conv (#36673)
13391cebe2,opbench,ai-pep: match the qlinear benchmark to linear (#36674)
399f494d22,skip,Add at::aten::hardsigmoid symbol (#36851)
68f847c4c6,rpc,[rpc] Remove redundant call to createExceptionResponse (#36857)
2fa17dedac,performance_frontend,add a fast path for EmbeddingBag calling FBGEMM (#36679)
dc4d888193,amd,ROCm: don't warn about CUDA compute capabilities (#35949)
1e054bfbdc,complex_frontend,"Report error for lt, le, gt, ge in complex Vec256 (consistent with <, <=, >, >=) (#36646)"
752d3c281a,profiler,[profiler] Allow record_function ctx manager to profile futures (#35055)
e0e70589ef,quantization,[quant][graphmode] tanh pattern and test (#36880)
4d2502a0c2,build_frontend,fix explicitly defaulted constexpr assignment operator fails to compile error for gcc 5.3.0 (#36561)
4e365b9cd1,distributions,[Distribution] Implement kl divergence for Cauchy distribution (#36477)
63e9d95c12,dispatcher,Remove hacked twins from codegen (#36666)
a2951a1ea1,quantization,[quant][graph] Update quantize_dynamic_script API to take sample model args (#36817)
47023148ee,skip,Convert C casts to static casts (UnaryOpsKernel) (#36400)
97f2513c26,skip,"Canonicalize includes in aten, and add tests for it (#36301)"
1d720228d2,quantization,"hardsigmoid operator for QNNPACK, using LUTs (#36698)"
4d171c0ed9,quantization,hardsigmoid: add PyTorch wrapper for the QNNPACK path (#36699)
28f439d4f4,improvements_frontend,add absolute alias for abs (#36597)
dbdd0f50f4,quantization,[quant] Minor refactor in fused conv names (#36883)
1c15cb4773,skip,Add bundled input support to speed_benchmark_torch (#36765)
ee2a9ac56e,quantization,[quant][graph] Support for quantized::mul and quantized::mul_scalar (#36818)
c03d149483,quantization,[quant][graph] Add quantizedmul_relu and quantized::mul_scalar_relu ops (#36844)
0647f34477,build_frontend,Delete docker build job for pytorch-linux-bionic-clang9-thrift-llvmdev (#36930)
5e504e83e8,jit,Add sync-point insertions and block/thread local memory allocations (#36563)
32307efd68,distributed,Fix flaky test_barrier_timeout* tests for test_distributed. (#36963)
a14a8376aa,distributed,Link NCCL lib to TORCH_PYTHON_LINK_LIBRARIES when USE_NCCL=1 (#36948)
3ae70cb847,profiler,Add RecordFunctionGuard (#36215)
346215caa4,jit,[jit] Adding vectorized load/store support for JIT generated CUDA kernel (#36555)
59f923e884,caffe2,Update NNPI backend to 0.5.1.8 (#4397)
ce0500eb4c,InLastRelease,Ensure linearIndex of advanced indexing backwards is contiguous. (#36959)
742d9796bc,amd,[ROCm] Enable wrongly skipped tests on CPU on ROCm (#36968)
cdc1ca040a,skip,Enable test_hardsigmoid_grad_xla on pytorch side (#36967)
